run_id,date,quality_score,n_points,h2o_range,run_type,isotope,fit_type,exponent,r_squared,n_fit_points,degree,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,standard_name
14,02/13,47.26183416666667,412,2221.82,individual,dD,power_law,1.2310530485270874,0.05951592236329495,388,,,,,,,
14,02/13,47.26183416666667,412,2221.82,individual,dD,polynomial_2nd,,0.08475805478487819,388,2.0,-209.92375630300043,-0.02663984762185212,2.643170443355117e-06,,,
14,02/13,47.26183416666667,412,2221.82,individual,dD,polynomial_4th,,0.08800668799011102,388,4.0,-276.49914117071177,0.5304154609240255,-0.28852404416329214,0.06072883260614126,0.22835876276274614,
14,02/13,47.26183416666667,412,2221.82,individual,d18O,power_law,3.812523858231563,0.5713972003272949,388,,,,,,,
14,02/13,47.26183416666667,412,2221.82,individual,d18O,polynomial_2nd,,0.5766813191726942,388,2.0,-45.77126804686284,-0.0001581348615675612,2.3247674217498834e-07,,,
14,02/13,47.26183416666667,412,2221.82,individual,d18O,polynomial_4th,,0.5786091606960586,388,4.0,-39.846148343041925,0.7798871967320155,0.19334481260787045,-0.026917195981858103,-0.07165329708207444,
22,03/15,46.840916666666665,412,2116.55,individual,dD,power_law,-1.1546416416646175,0.022516000220384802,388,,,,,,,
22,03/15,46.840916666666665,412,2116.55,individual,dD,polynomial_2nd,,0.06158741003524859,388,2.0,-265.2419552634837,-0.026649820516256518,2.0262384267578997e-06,,,
22,03/15,46.840916666666665,412,2116.55,individual,dD,polynomial_4th,,0.06553775088351843,388,4.0,-352.6919654038006,-0.13149453597684277,0.2359293445960536,-0.162660758456815,0.007610669953448243,
22,03/15,46.840916666666665,412,2116.55,individual,d18O,power_law,1.5487164952698016,0.11682727802552517,388,,,,,,,
22,03/15,46.840916666666665,412,2116.55,individual,d18O,polynomial_2nd,,0.17028583992944868,388,2.0,-96.07490450132494,0.014376020490686925,-1.093814865955305e-06,,,
22,03/15,46.840916666666665,412,2116.55,individual,d18O,polynomial_4th,,0.17131088917882298,388,4.0,-48.90186002812934,0.2430310215840444,-0.2176710134199719,-0.011296213990010243,0.0292347215872353,
20,03/03,46.2874725,412,1978.2399999999998,individual,dD,power_law,0.9350485571005127,-0.021805337619313025,388,,,,,,,
20,03/03,46.2874725,412,1978.2399999999998,individual,dD,polynomial_2nd,,0.014442521843348044,388,2.0,-296.9045826893022,0.006739385584984093,-5.200601199253521e-07,,,
20,03/03,46.2874725,412,1978.2399999999998,individual,dD,polynomial_4th,,0.025404776380180905,388,4.0,-275.5583000093137,-0.06828374055358313,0.6604206184415284,0.22433758657703332,-0.31326634004487913,
20,03/03,46.2874725,412,1978.2399999999998,individual,d18O,power_law,1.5970217604058001,0.14173982132172946,388,,,,,,,
20,03/03,46.2874725,412,1978.2399999999998,individual,d18O,polynomial_2nd,,0.17020860471462285,388,2.0,-73.74985887436857,0.011460910450989722,-9.284090268353465e-07,,,
20,03/03,46.2874725,412,1978.2399999999998,individual,d18O,polynomial_4th,,0.17677707504044438,388,4.0,-38.63810478536617,0.3104667632475672,0.16377309279358537,-0.009880956902003381,-0.10586732545966726,
9,01/11,43.35159083333333,412,1244.2799999999997,individual,dD,power_law,1.1296445687333132,-0.0034730322833389504,388,,,,,,,
9,01/11,43.35159083333333,412,1244.2799999999997,individual,dD,polynomial_2nd,,0.03818628732179585,388,2.0,-201.70781978316802,-0.03004608924101037,3.0186799192562682e-06,,,
9,01/11,43.35159083333333,412,1244.2799999999997,individual,dD,polynomial_4th,,0.043346903420054095,388,4.0,-276.3127835793935,0.791204365316871,0.10818217070132036,-0.2539505717013638,0.09687582703664736,
9,01/11,43.35159083333333,412,1244.2799999999997,individual,d18O,power_law,3.3964641251482703,0.4157339202458268,388,,,,,,,
9,01/11,43.35159083333333,412,1244.2799999999997,individual,d18O,polynomial_2nd,,0.4254092143153013,388,2.0,-31.93872898380315,-0.004908724785272898,6.690496844299256e-07,,,
9,01/11,43.35159083333333,412,1244.2799999999997,individual,d18O,polynomial_4th,,0.4366378500111817,388,4.0,-39.424484649148006,0.8772999912951217,0.06903213686433902,-0.1517238047824576,0.010792531931027432,
38,05/28,36.45865916666666,142,855.9199999999996,individual,dD,power_law,-3.5471594784960523,0.03354074543806862,118,,,,,,,
38,05/28,36.45865916666666,142,855.9199999999996,individual,dD,polynomial_2nd,,0.07954637045166102,118,2.0,-94.01980757920397,-0.02529405180036147,2.54140170585598e-06,,,
38,05/28,36.45865916666666,142,855.9199999999996,individual,dD,polynomial_4th,,0.09801929436666512,118,4.0,-148.31791008148994,-1.706492930730505,-0.6328491659084736,0.3610843976455098,0.2029528260179475,
38,05/28,36.45865916666666,142,855.9199999999996,individual,d18O,power_law,1.2777150205778496,-0.000488944594863927,118,,,,,,,
38,05/28,36.45865916666666,142,855.9199999999996,individual,d18O,polynomial_2nd,,0.019714160182116025,118,2.0,-30.129545277301748,0.004304717026601395,-4.6444242029205647e-07,,,
38,05/28,36.45865916666666,142,855.9199999999996,individual,d18O,polynomial_4th,,0.02698068610336324,118,4.0,-21.096617641924507,0.11748232963128323,-0.1778264659749481,0.03144395518992183,0.04136818309013992,
combined_USGS46,"2022-12-16, 2023-04-05, 2023-04-05, 2023-05-25",999.0,4,combined,combined,dD,power_law_combined,0.014839721400523347,-0.014196343122500288,2160,,,,,,,USGS46
combined_USGS46,"2022-12-16, 2023-04-05, 2023-04-05, 2023-05-25",999.0,4,combined,combined,dD,polynomial_4th_combined,,0.12311024017583572,2160,4.0,-240.5588023741124,8.402505612202837,6.680546369535138,-7.765479117581159,1.464230681181323,USGS46
combined_USGS46,"2022-12-16, 2023-04-05, 2023-04-05, 2023-05-25",999.0,4,combined,combined,d18O,power_law_combined,0.09148329988305158,0.2748784057995123,2160,,,,,,,USGS46
combined_USGS46,"2022-12-16, 2023-04-05, 2023-04-05, 2023-05-25",999.0,4,combined,combined,d18O,polynomial_4th_combined,,0.3652914622000528,2160,4.0,-31.71246483731003,0.5994479522799772,-2.973410651773006,2.766890964423239,-0.6453018602716781,USGS46
combined_UNM South Pole,"2022-12-14, 2023-01-18, 2023-01-18, 2023-02-06, 2023-02-06, 2023-03-15, 2023-03-15",999.0,7,combined,combined,dD,power_law_combined,-0.7150700515777183,0.5489580075460418,4421,,,,,,,UNM South Pole
combined_UNM South Pole,"2022-12-14, 2023-01-18, 2023-01-18, 2023-02-06, 2023-02-06, 2023-03-15, 2023-03-15",999.0,7,combined,combined,dD,polynomial_4th_combined,,0.6269460449410018,4421,4.0,-351.621941910104,-3.3563936930177003,3.7072630955015877,-4.632132097341461,1.7266417327240327,UNM South Pole
combined_UNM South Pole,"2022-12-14, 2023-01-18, 2023-01-18, 2023-02-06, 2023-02-06, 2023-03-15, 2023-03-15",999.0,7,combined,combined,d18O,power_law_combined,0.26905341176590863,0.2742279547491109,4421,,,,,,,UNM South Pole
combined_UNM South Pole,"2022-12-14, 2023-01-18, 2023-01-18, 2023-02-06, 2023-02-06, 2023-03-15, 2023-03-15",999.0,7,combined,combined,d18O,polynomial_4th_combined,,0.3191153521693044,4421,4.0,-49.79736221273462,0.9773154361655487,-0.9313253254167977,0.16901744141964942,0.0745819627213067,UNM South Pole
combined_UNM Greenland,"2022-12-13, 2022-12-13, 2023-01-09, 2023-01-10, 2023-01-11, 2023-01-11, 2023-02-13, 2023-02-13, 2023-02-14, 2023-02-15, 2023-02-16, 2023-03-03, 2023-03-03, 2023-03-04",999.0,14,combined,combined,dD,power_law_combined,-0.7612160532723499,0.6172169118229391,8991,,,,,,,UNM Greenland
combined_UNM Greenland,"2022-12-13, 2022-12-13, 2023-01-09, 2023-01-10, 2023-01-11, 2023-01-11, 2023-02-13, 2023-02-13, 2023-02-14, 2023-02-15, 2023-02-16, 2023-03-03, 2023-03-03, 2023-03-04",999.0,14,combined,combined,dD,polynomial_4th_combined,,0.6727805457246248,8991,4.0,-272.9114555435935,-4.798931911625139,4.253069395558328,-3.590582405982251,1.1744456664479668,UNM Greenland
combined_UNM Greenland,"2022-12-13, 2022-12-13, 2023-01-09, 2023-01-10, 2023-01-11, 2023-01-11, 2023-02-13, 2023-02-13, 2023-02-14, 2023-02-15, 2023-02-16, 2023-03-03, 2023-03-03, 2023-03-04",999.0,14,combined,combined,d18O,power_law_combined,0.21623727283601776,0.11109005213730205,8991,,,,,,,UNM Greenland
combined_UNM Greenland,"2022-12-13, 2022-12-13, 2023-01-09, 2023-01-10, 2023-01-11, 2023-01-11, 2023-02-13, 2023-02-13, 2023-02-14, 2023-02-15, 2023-02-16, 2023-03-03, 2023-03-03, 2023-03-04",999.0,14,combined,combined,d18O,polynomial_4th_combined,,0.16017034359805427,8991,4.0,-39.439135171708976,0.9180632832549832,-1.1080682884322925,0.08794245810270715,0.14880669194378734,UNM Greenland
combined_W-64444,"2023-04-26, 2023-04-26",999.0,2,combined,combined,dD,power_law_combined,-0.9313681265409165,0.7458199438408227,1225,,,,,,,W-64444
combined_W-64444,"2023-04-26, 2023-04-26",999.0,2,combined,combined,dD,polynomial_4th_combined,,0.8663381494966051,1225,4.0,-399.42302980300855,-2.987130279438782,9.266832230807841,-8.012976848226236,1.9529934590506433,W-64444
combined_W-64444,"2023-04-26, 2023-04-26",999.0,2,combined,combined,d18O,power_law_combined,0.38353496526270014,0.7041423418877923,1225,,,,,,,W-64444
combined_W-64444,"2023-04-26, 2023-04-26",999.0,2,combined,combined,d18O,polynomial_4th_combined,,0.7752253370089474,1225,4.0,-55.57963485875647,1.898187752981011,-1.076626865581192,0.7098500092159291,-0.19025720279071615,W-64444
combined_USGS47,"2022-12-15, 2022-12-15, 2023-03-29, 2023-03-29, 2023-05-28, 2023-05-28, 2023-05-29",999.0,7,combined,combined,dD,power_law_combined,-0.013151404437628661,-0.02040966808918898,2261,,,,,,,USGS47
combined_USGS47,"2022-12-15, 2022-12-15, 2023-03-29, 2023-03-29, 2023-05-28, 2023-05-28, 2023-05-29",999.0,7,combined,combined,dD,polynomial_4th_combined,,0.16617476160542644,2261,4.0,-155.72084927867837,2.78790803067745,13.459725024404271,-9.851714974325159,1.6330491680857218,USGS47
combined_USGS47,"2022-12-15, 2022-12-15, 2023-03-29, 2023-03-29, 2023-05-28, 2023-05-28, 2023-05-29",999.0,7,combined,combined,d18O,power_law_combined,0.1958556173145483,0.12356410106167814,2261,,,,,,,USGS47
combined_USGS47,"2022-12-15, 2022-12-15, 2023-03-29, 2023-03-29, 2023-05-28, 2023-05-28, 2023-05-29",999.0,7,combined,combined,d18O,polynomial_4th_combined,,0.2532886724770662,2261,4.0,-20.56926295353653,1.5821754356741382,-4.534076766957577,2.8033718933691008,-0.45040149484783915,USGS47
